filename,session,subject,emotion
session_1_wll_eeg_data_20_9.csv,1,wll,3
session_1_tyc_eeg_data_12_4.csv,1,tyc,1
session_1_zjy_eeg_data_22_18.csv,1,zjy,3
session_1_whh_eeg_data_7_32.csv,1,whh,0
session_1_wll_eeg_data_21_14.csv,1,wll,0
session_1_wll_eeg_data_15_0.csv,1,wll,2
session_1_mz_eeg_data_22_4.csv,1,mz,3
session_1_rx_eeg_data_3_31.csv,1,rx,3
session_1_qyt_eeg_data_12_19.csv,1,qyt,1
session_1_cz_eeg_data_7_9.csv,1,cz,0
session_1_hql_eeg_data_8_3.csv,1,hql,1
session_1_rx_eeg_data_13_8.csv,1,rx,1
session_1_qyt_eeg_data_15_10.csv,1,qyt,2
session_1_wll_eeg_data_6_27.csv,1,wll,0
session_1_tyc_eeg_data_23_38.csv,1,tyc,0
session_1_mz_eeg_data_15_34.csv,1,mz,2
session_1_whh_eeg_data_23_2.csv,1,whh,0
session_1_wll_eeg_data_6_33.csv,1,wll,0
session_1_mz_eeg_data_15_20.csv,1,mz,2
session_1_ha_eeg_data_2_10.csv,1,ha,2
session_1_rx_eeg_data_3_25.csv,1,rx,3
session_1_whh_eeg_data_8_4.csv,1,whh,1
session_1_ha_eeg_data_5_19.csv,1,ha,2
session_1_tyc_eeg_data_24_25.csv,1,tyc,3
session_1_whh_eeg_data_7_26.csv,1,whh,0
session_1_cz_eeg_data_15_45.csv,1,cz,2
session_1_qyt_eeg_data_12_25.csv,1,qyt,1
session_1_whh_eeg_data_9_23.csv,1,whh,0
session_1_mhw_eeg_data_15_54.csv,1,mhw,2
session_1_wll_eeg_data_1_12.csv,1,wll,1
session_1_zjy_eeg_data_22_24.csv,1,zjy,3
session_1_hql_eeg_data_12_26.csv,1,hql,1
session_1_ldy_eeg_data_18_2.csv,1,ldy,2
session_1_wll_eeg_data_8_36.csv,1,wll,1
session_1_ly_eeg_data_18_9.csv,1,ly,2
session_1_wq_eeg_data_2_6.csv,1,wq,2
session_1_qyt_eeg_data_15_38.csv,1,qyt,2
session_1_zjd_eeg_data_22_0.csv,1,zjd,3
session_1_rx_eeg_data_4_10.csv,1,rx,0
session_1_ha_eeg_data_21_10.csv,1,ha,0
session_1_zjd_eeg_data_17_9.csv,1,zjd,2
session_1_mhw_eeg_data_19_1.csv,1,mhw,3
session_1_wll_eeg_data_8_22.csv,1,wll,1
session_1_tyc_eeg_data_23_10.csv,1,tyc,0
session_1_mhw_eeg_data_15_40.csv,1,mhw,2
session_1_tyc_eeg_data_24_19.csv,1,tyc,3
session_1_mz_eeg_data_12_15.csv,1,mz,1
session_1_rx_eeg_data_3_19.csv,1,rx,3
session_1_cz_eeg_data_15_51.csv,1,cz,2
session_1_tyc_eeg_data_8_40.csv,1,tyc,1
session_1_tyc_eeg_data_5_5.csv,1,tyc,2
session_1_tyc_eeg_data_23_11.csv,1,tyc,0
session_1_wll_eeg_data_8_23.csv,1,wll,1
session_1_mhw_eeg_data_19_0.csv,1,mhw,3
session_1_zjd_eeg_data_17_8.csv,1,zjd,2
session_1_ha_eeg_data_21_11.csv,1,ha,0
session_1_rx_eeg_data_4_11.csv,1,rx,0
session_1_zjd_eeg_data_22_1.csv,1,zjd,3
session_1_qyt_eeg_data_15_39.csv,1,qyt,2
session_1_tyc_eeg_data_5_4.csv,1,tyc,2
session_1_tyc_eeg_data_8_41.csv,1,tyc,1
session_1_cz_eeg_data_15_50.csv,1,cz,2
session_1_rx_eeg_data_3_18.csv,1,rx,3
session_1_tyc_eeg_data_24_18.csv,1,tyc,3
session_1_mz_eeg_data_12_14.csv,1,mz,1
session_1_mhw_eeg_data_15_41.csv,1,mhw,2
session_1_zjy_eeg_data_22_25.csv,1,zjy,3
session_1_wll_eeg_data_1_13.csv,1,wll,1
session_1_mhw_eeg_data_15_55.csv,1,mhw,2
session_1_whh_eeg_data_9_22.csv,1,whh,0
session_1_qyt_eeg_data_12_24.csv,1,qyt,1
session_1_cz_eeg_data_15_44.csv,1,cz,2
session_1_wq_eeg_data_2_7.csv,1,wq,2
session_1_ly_eeg_data_18_8.csv,1,ly,2
session_1_wll_eeg_data_8_37.csv,1,wll,1
session_1_ldy_eeg_data_18_3.csv,1,ldy,2
session_1_ha_eeg_data_2_11.csv,1,ha,2
session_1_mz_eeg_data_15_21.csv,1,mz,2
session_1_wll_eeg_data_6_32.csv,1,wll,0
session_1_whh_eeg_data_7_27.csv,1,whh,0
session_1_tyc_eeg_data_24_24.csv,1,tyc,3
session_1_whh_eeg_data_8_5.csv,1,whh,1
session_1_ha_eeg_data_5_18.csv,1,ha,2
session_1_rx_eeg_data_3_24.csv,1,rx,3
session_1_rx_eeg_data_13_9.csv,1,rx,1
session_1_hql_eeg_data_8_2.csv,1,hql,1
session_1_qyt_eeg_data_12_18.csv,1,qyt,1
session_1_cz_eeg_data_7_8.csv,1,cz,0
session_1_rx_eeg_data_3_30.csv,1,rx,3
session_1_mz_eeg_data_22_5.csv,1,mz,3
session_1_wll_eeg_data_15_1.csv,1,wll,2
session_1_wll_eeg_data_21_15.csv,1,wll,0
session_1_zjy_eeg_data_22_19.csv,1,zjy,3
session_1_whh_eeg_data_7_33.csv,1,whh,0
session_1_wll_eeg_data_20_8.csv,1,wll,3
session_1_tyc_eeg_data_12_5.csv,1,tyc,1
session_1_hql_eeg_data_15_12.csv,1,hql,2
session_1_tyc_eeg_data_24_30.csv,1,tyc,3
session_1_mz_eeg_data_6_4.csv,1,mz,0
session_1_tyc_eeg_data_23_39.csv,1,tyc,0
session_1_whh_eeg_data_23_3.csv,1,whh,0
session_1_mz_eeg_data_15_35.csv,1,mz,2
session_1_wll_eeg_data_6_26.csv,1,wll,0
session_1_qyt_eeg_data_15_11.csv,1,qyt,2
session_1_ldy_eeg_data_23_5.csv,1,ldy,0
session_1_ly_eeg_data_15_18.csv,1,ly,2
session_1_zjy_eeg_data_10_40.csv,1,zjy,1
session_1_ly_eeg_data_16_7.csv,1,ly,3
session_1_zjy_eeg_data_12_8.csv,1,zjy,1
session_1_zjd_eeg_data_15_30.csv,1,zjd,2
session_1_ly_eeg_data_9_13.csv,1,ly,0
session_1_ldy_eeg_data_7_35.csv,1,ldy,0
session_1_wq_eeg_data_2_22.csv,1,wq,2
session_1_ly_eeg_data_12_11.csv,1,ly,1
session_1_whh_eeg_data_15_52.csv,1,whh,2
session_1_wq_eeg_data_10_5.csv,1,wq,1
session_1_zjy_eeg_data_1_40.csv,1,zjy,1
session_1_ldy_eeg_data_9_18.csv,1,ldy,0
session_1_wq_eeg_data_23_30.csv,1,wq,0
session_1_ldy_eeg_data_7_21.csv,1,ldy,0
session_1_whh_eeg_data_15_46.csv,1,whh,2
session_1_wq_eeg_data_23_24.csv,1,wq,0
session_1_zjd_eeg_data_15_24.csv,1,zjd,2
session_1_zjd_eeg_data_19_7.csv,1,zjd,3
session_1_mhw_eeg_data_22_6.csv,1,mhw,3
session_1_zjd_eeg_data_1_2.csv,1,zjd,1
session_1_ly_eeg_data_15_24.csv,1,ly,2
session_1_wq_eeg_data_5_17.csv,1,wq,2
session_1_whh_eeg_data_18_5.csv,1,whh,2
session_1_cz_eeg_data_9_7.csv,1,cz,0
session_1_ldy_eeg_data_9_24.csv,1,ldy,0
session_1_mz_eeg_data_19_3.csv,1,mz,3
session_1_cz_eeg_data_24_7.csv,1,cz,3
session_1_zjd_eeg_data_15_18.csv,1,zjd,2
session_1_ly_eeg_data_7_16.csv,1,ly,0
session_1_hql_eeg_data_11_9.csv,1,hql,2
session_1_hql_eeg_data_24_0.csv,1,hql,3
session_1_ldy_eeg_data_22_16.csv,1,ldy,3
session_1_wq_eeg_data_23_18.csv,1,wq,0
session_1_ha_eeg_data_13_48.csv,1,ha,1
session_1_ldy_eeg_data_9_30.csv,1,ldy,0
session_1_ly_eeg_data_15_30.csv,1,ly,2
session_1_ha_eeg_data_14_41.csv,1,ha,1
session_1_wq_eeg_data_24_11.csv,1,wq,3
session_1_zjd_eeg_data_12_11.csv,1,zjd,1
session_1_ha_eeg_data_1_40.csv,1,ha,1
session_1_ldy_eeg_data_13_22.csv,1,ldy,1
session_1_tyc_eeg_data_7_6.csv,1,tyc,0
session_1_ha_eeg_data_12_8.csv,1,ha,1
session_1_wq_eeg_data_15_25.csv,1,wq,2
session_1_zjd_eeg_data_1_24.csv,1,zjd,1
session_1_zjd_eeg_data_20_3.csv,1,zjd,3
session_1_zjd_eeg_data_23_25.csv,1,zjd,0
session_1_cz_eeg_data_18_10.csv,1,cz,2
session_1_zjd_eeg_data_23_31.csv,1,zjd,0
session_1_cz_eeg_data_16_29.csv,1,cz,3
session_1_tyc_eeg_data_5_15.csv,1,tyc,2
session_1_ly_eeg_data_8_7.csv,1,ly,1
session_1_mz_eeg_data_8_38.csv,1,mz,1
session_1_mz_eeg_data_6_15.csv,1,mz,0
session_1_wq_eeg_data_15_31.csv,1,wq,2
session_1_zjd_eeg_data_1_30.csv,1,zjd,1
session_1_ly_eeg_data_24_10.csv,1,ly,3
session_1_mhw_eeg_data_18_15.csv,1,mhw,2
session_1_rx_eeg_data_16_22.csv,1,rx,3
session_1_zjd_eeg_data_6_39.csv,1,zjd,0
session_1_ldy_eeg_data_13_36.csv,1,ldy,1
session_1_ly_eeg_data_23_19.csv,1,ly,0
session_1_zjd_eeg_data_8_14.csv,1,zjd,1
session_1_wq_eeg_data_12_10.csv,1,wq,1
session_1_mz_eeg_data_1_34.csv,1,mz,1
session_1_zjd_eeg_data_6_11.csv,1,zjd,0
session_1_ly_eeg_data_23_31.csv,1,ly,0
session_1_whh_eeg_data_3_43.csv,1,whh,3
session_1_zjd_eeg_data_24_10.csv,1,zjd,3
session_1_zjd_eeg_data_23_19.csv,1,zjd,0
session_1_rx_eeg_data_18_27.csv,1,rx,2
session_1_mhw_eeg_data_16_10.csv,1,mhw,3
session_1_mz_eeg_data_8_10.csv,1,mz,1
session_1_zjd_eeg_data_1_18.csv,1,zjd,1
session_1_ldy_eeg_data_9_2.csv,1,ldy,0
session_1_wq_eeg_data_15_19.csv,1,wq,2
session_1_ldy_eeg_data_14_17.csv,1,ldy,1
session_1_whh_eeg_data_14_8.csv,1,whh,1
session_1_rx_eeg_data_18_33.csv,1,rx,2
session_1_mz_eeg_data_6_29.csv,1,mz,0
session_1_mhw_eeg_data_18_29.csv,1,mhw,2
session_1_cz_eeg_data_16_15.csv,1,cz,3
session_1_cz_eeg_data_18_38.csv,1,cz,2
session_1_whh_eeg_data_21_1.csv,1,whh,0
session_1_mz_eeg_data_4_6.csv,1,mz,0
session_1_rx_eeg_data_24_2.csv,1,rx,3
session_1_tyc_eeg_data_10_7.csv,1,tyc,1
session_1_tyc_eeg_data_2_20.csv,1,tyc,2
session_1_mz_eeg_data_1_20.csv,1,mz,1
session_1_wll_eeg_data_17_3.csv,1,wll,2
session_1_ly_eeg_data_23_25.csv,1,ly,0
session_1_mz_eeg_data_20_7.csv,1,mz,3
session_1_zjd_eeg_data_8_28.csv,1,zjd,1
session_1_wll_eeg_data_10_21.csv,1,wll,1
session_1_wq_eeg_data_12_7.csv,1,wq,1
session_1_ha_eeg_data_2_4.csv,1,ha,2
session_1_mhw_eeg_data_8_13.csv,1,mhw,1
session_1_ha_eeg_data_19_29.csv,1,ha,3
session_1_hql_eeg_data_24_26.csv,1,hql,3
session_1_hql_eeg_data_4_13.csv,1,hql,0
session_1_zjy_eeg_data_14_24.csv,1,zjy,1
session_1_whh_eeg_data_18_12.csv,1,whh,2
session_1_ly_eeg_data_6_8.csv,1,ly,0
session_1_qyt_eeg_data_24_25.csv,1,qyt,3
session_1_ly_eeg_data_14_5.csv,1,ly,1
session_1_mhw_eeg_data_1_37.csv,1,mhw,1
session_1_ldy_eeg_data_21_7.csv,1,ldy,0
session_1_qyt_eeg_data_24_31.csv,1,qyt,3
session_1_cz_eeg_data_4_14.csv,1,cz,0
session_1_wll_eeg_data_19_11.csv,1,wll,3
session_1_mhw_eeg_data_20_4.csv,1,mhw,3
session_1_mhw_eeg_data_1_23.csv,1,mhw,1
session_1_ha_eeg_data_10_19.csv,1,ha,1
session_1_zjy_eeg_data_14_30.csv,1,zjy,1
session_1_mhw_eeg_data_23_40.csv,1,mhw,0
session_1_mz_eeg_data_24_15.csv,1,mz,3
session_1_tyc_eeg_data_12_19.csv,1,tyc,1
session_1_tyc_eeg_data_15_10.csv,1,tyc,2
session_1_ldy_eeg_data_3_45.csv,1,ldy,3
session_1_hql_eeg_data_24_32.csv,1,hql,3
session_1_ha_eeg_data_17_10.csv,1,ha,2
session_1_zjy_eeg_data_8_0.csv,1,zjy,1
session_1_zjy_eeg_data_13_39.csv,1,zjy,1
session_1_wll_eeg_data_10_35.csv,1,wll,1
session_1_qyt_eeg_data_23_38.csv,1,qyt,0
session_1_tyc_eeg_data_9_9.csv,1,tyc,0
session_1_mz_eeg_data_23_34.csv,1,mz,0
session_1_tyc_eeg_data_15_38.csv,1,tyc,2
session_1_ha_eeg_data_19_15.csv,1,ha,3
session_1_zjy_eeg_data_5_18.csv,1,zjy,2
session_1_hql_eeg_data_3_26.csv,1,hql,3
session_1_zjy_eeg_data_13_11.csv,1,zjy,1
session_1_qyt_eeg_data_8_1.csv,1,qyt,1
session_1_qyt_eeg_data_23_10.csv,1,qyt,0
session_1_qyt_eeg_data_2_17.csv,1,qyt,2
session_1_cz_eeg_data_3_35.csv,1,cz,3
session_1_qyt_eeg_data_24_19.csv,1,qyt,3
session_1_wll_eeg_data_17_14.csv,1,wll,2
session_1_ha_eeg_data_10_31.csv,1,ha,1
session_1_hql_eeg_data_23_13.csv,1,hql,0
session_1_zjy_eeg_data_2_11.csv,1,zjy,2
session_1_zjd_eeg_data_3_0.csv,1,zjd,3
session_1_zjy_eeg_data_14_18.csv,1,zjy,1
session_1_ha_eeg_data_10_25.csv,1,ha,1
session_1_whh_eeg_data_16_17.csv,1,whh,3
session_1_mz_eeg_data_24_29.csv,1,mz,3
session_1_tyc_eeg_data_12_25.csv,1,tyc,1
session_1_cz_eeg_data_4_28.csv,1,cz,0
session_1_mhw_eeg_data_6_16.csv,1,mhw,0
session_1_whh_eeg_data_4_8.csv,1,whh,0
session_1_cz_eeg_data_3_21.csv,1,cz,3
session_1_wq_eeg_data_8_43.csv,1,wq,1
session_1_mz_eeg_data_23_20.csv,1,mz,0
session_1_hql_eeg_data_3_32.csv,1,hql,3
session_1_mhw_eeg_data_14_29.csv,1,mhw,1
session_1_zjy_eeg_data_18_3.csv,1,zjy,2
session_1_zjd_eeg_data_3_21.csv,1,zjd,3
session_1_rx_eeg_data_14_33.csv,1,rx,1
session_1_zjd_eeg_data_21_20.csv,1,zjd,0
session_1_cz_eeg_data_14_38.csv,1,cz,1
session_1_tyc_eeg_data_9_29.csv,1,tyc,0
session_1_wq_eeg_data_6_3.csv,1,wq,0
session_1_ha_eeg_data_3_45.csv,1,ha,3
session_1_cz_eeg_data_13_31.csv,1,cz,1
session_1_qyt_eeg_data_18_5.csv,1,qyt,2
session_1_wq_eeg_data_10_29.csv,1,wq,1
session_1_zjd_eeg_data_4_28.csv,1,zjd,0
session_1_mhw_eeg_data_13_20.csv,1,mhw,1
session_1_mz_eeg_data_3_19.csv,1,mz,3
session_1_mhw_eeg_data_13_34.csv,1,mhw,1
session_1_tyc_eeg_data_1_0.csv,1,tyc,1
session_1_cz_eeg_data_13_25.csv,1,cz,1
session_1_tyc_eeg_data_7_10.csv,1,tyc,0
session_1_ldy_eeg_data_18_17.csv,1,ldy,2
session_1_wq_eeg_data_19_19.csv,1,wq,3
session_1_zjd_eeg_data_3_35.csv,1,zjd,3
session_1_ha_eeg_data_21_7.csv,1,ha,0
session_1_mz_eeg_data_4_10.csv,1,mz,0
session_1_rx_eeg_data_14_27.csv,1,rx,1
session_1_tyc_eeg_data_9_15.csv,1,tyc,0
session_1_mhw_eeg_data_14_15.csv,1,mhw,1
session_1_mz_eeg_data_13_40.csv,1,mz,1
session_1_wq_eeg_data_19_31.csv,1,wq,3
session_1_ldy_eeg_data_16_12.csv,1,ldy,3
session_1_zjd_eeg_data_4_14.csv,1,zjd,0
session_1_rx_eeg_data_5_9.csv,1,rx,2
session_1_mz_eeg_data_2_0.csv,1,mz,2
session_1_rx_eeg_data_22_4.csv,1,rx,3
session_1_wq_eeg_data_10_15.csv,1,wq,1
session_1_mz_eeg_data_3_31.csv,1,mz,3
session_1_mz_eeg_data_13_8.csv,1,mz,1
session_1_tyc_eeg_data_16_1.csv,1,tyc,3
session_1_wll_eeg_data_11_5.csv,1,wll,2
session_1_tyc_eeg_data_23_8.csv,1,tyc,0
session_1_cz_eeg_data_13_19.csv,1,cz,1
session_1_mz_eeg_data_3_25.csv,1,mz,3
session_1_rx_eeg_data_13_12.csv,1,rx,1
session_1_ly_eeg_data_21_20.csv,1,ly,0
session_1_wq_eeg_data_19_25.csv,1,wq,3
session_1_mhw_eeg_data_8_6.csv,1,mhw,1
session_1_cz_eeg_data_14_10.csv,1,cz,1
session_1_hql_eeg_data_6_16.csv,1,hql,0
session_1_zjy_eeg_data_16_21.csv,1,zjy,3
session_1_qyt_eeg_data_7_27.csv,1,qyt,0
session_1_cz_eeg_data_8_28.csv,1,cz,1
session_1_mhw_eeg_data_3_32.csv,1,mhw,3
session_1_zjd_eeg_data_13_51.csv,1,zjd,1
session_1_wll_eeg_data_12_24.csv,1,wll,1
session_1_wll_eeg_data_4_9.csv,1,wll,0
session_1_zjy_eeg_data_7_21.csv,1,zjy,0
session_1_whh_eeg_data_13_33.csv,1,whh,1
session_1_wq_eeg_data_14_1.csv,1,wq,1
session_1_ha_eeg_data_4_2.csv,1,ha,0
session_1_mz_eeg_data_21_19.csv,1,mz,0
session_1_tyc_eeg_data_17_15.csv,1,tyc,2
session_1_ldy_eeg_data_1_40.csv,1,ldy,1
session_1_zjy_eeg_data_9_18.csv,1,zjy,0
session_1_whh_eeg_data_13_27.csv,1,whh,1
session_1_zjy_eeg_data_7_35.csv,1,zjy,0
session_1_ha_eeg_data_15_15.csv,1,ha,2
session_1_qyt_eeg_data_23_3.csv,1,qyt,0
session_1_zjd_eeg_data_13_45.csv,1,zjd,1
session_1_cz_eeg_data_1_18.csv,1,cz,1
session_1_wq_eeg_data_21_8.csv,1,wq,0
session_1_ldy_eeg_data_12_8.csv,1,ldy,1
session_1_qyt_eeg_data_7_33.csv,1,qyt,0
session_1_cz_eeg_data_6_11.csv,1,cz,0
session_1_wll_eeg_data_15_39.csv,1,wll,2
session_1_mhw_eeg_data_3_26.csv,1,mhw,3
session_1_ldy_eeg_data_23_42.csv,1,ldy,0
session_1_ly_eeg_data_12_3.csv,1,ly,1
session_1_zjy_eeg_data_23_5.csv,1,zjy,0
session_1_zjy_eeg_data_18_18.csv,1,zjy,2
session_1_cz_eeg_data_6_39.csv,1,cz,0
session_1_ly_eeg_data_8_47.csv,1,ly,1
session_1_cz_eeg_data_8_14.csv,1,cz,1
session_1_wll_eeg_data_15_11.csv,1,wll,2
session_1_mhw_eeg_data_6_9.csv,1,mhw,0
session_1_hql_eeg_data_21_16.csv,1,hql,0
session_1_ly_eeg_data_13_45.csv,1,ly,1
session_1_zjy_eeg_data_18_30.csv,1,zjy,2
session_1_tyc_eeg_data_10_34.csv,1,tyc,1
session_1_zjy_eeg_data_9_30.csv,1,zjy,0
session_1_tyc_eeg_data_19_10.csv,1,tyc,3
session_1_hql_eeg_data_1_23.csv,1,hql,1
session_1_hql_eeg_data_20_4.csv,1,hql,3
session_1_wll_eeg_data_12_18.csv,1,wll,1
session_1_qyt_eeg_data_21_15.csv,1,qyt,0
session_1_cz_eeg_data_1_30.csv,1,cz,1
session_1_mhw_eeg_data_4_13.csv,1,mhw,0
session_1_cz_eeg_data_20_3.csv,1,cz,3
session_1_cz_eeg_data_1_24.csv,1,cz,1
session_1_zjy_eeg_data_9_24.csv,1,zjy,0
session_1_mz_eeg_data_21_25.csv,1,mz,0
session_1_ha_eeg_data_15_29.csv,1,ha,2
session_1_hql_eeg_data_2_9.csv,1,hql,2
session_1_hql_eeg_data_1_37.csv,1,hql,1
session_1_rx_eeg_data_19_2.csv,1,rx,3
session_1_whh_eeg_data_14_12.csv,1,whh,1
session_1_ha_eeg_data_12_20.csv,1,ha,1
session_1_ly_eeg_data_13_51.csv,1,ly,1
session_1_zjy_eeg_data_18_24.csv,1,zjy,2
session_1_tyc_eeg_data_10_20.csv,1,tyc,1
session_1_hql_eeg_data_8_13.csv,1,hql,1
session_1_zjd_eeg_data_5_6.csv,1,zjd,2
session_1_qyt_eeg_data_9_22.csv,1,qyt,0
session_1_ha_eeg_data_7_21.csv,1,ha,0
session_1_qyt_eeg_data_10_35.csv,1,qyt,1
session_1_wll_eeg_data_23_38.csv,1,wll,0
session_1_ldy_eeg_data_15_43.csv,1,ldy,2
session_1_mz_eeg_data_10_11.csv,1,mz,1
session_1_hql_eeg_data_19_12.csv,1,hql,3
session_1_tyc_eeg_data_21_14.csv,1,tyc,0
session_1_wq_eeg_data_4_1.csv,1,wq,0
session_1_whh_eeg_data_2_17.csv,1,whh,2
session_1_hql_eeg_data_10_36.csv,1,hql,1
session_1_ha_eeg_data_23_14.csv,1,ha,0
session_1_wq_eeg_data_13_44.csv,1,wq,1
session_1_rx_eeg_data_6_14.csv,1,rx,0
session_1_qyt_eeg_data_19_11.csv,1,qyt,3
session_1_wll_eeg_data_24_31.csv,1,wll,3
session_1_rx_eeg_data_8_39.csv,1,rx,1
session_1_wll_eeg_data_24_25.csv,1,wll,3
session_1_ha_eeg_data_23_5.csv,1,ha,0
session_1_zjd_eeg_data_24_7.csv,1,zjd,3
session_1_wq_eeg_data_13_50.csv,1,wq,1
session_1_mz_eeg_data_19_21.csv,1,mz,3
session_1_hql_eeg_data_10_22.csv,1,hql,1
session_1_ldy_eeg_data_15_57.csv,1,ldy,2
session_1_wll_eeg_data_3_16.csv,1,wll,3
session_1_tyc_eeg_data_3_2.csv,1,tyc,3
session_1_ha_eeg_data_7_35.csv,1,ha,0
session_1_qyt_eeg_data_10_21.csv,1,qyt,1
session_1_ha_eeg_data_9_18.csv,1,ha,0
session_1_wll_eeg_data_8_4.csv,1,wll,1
session_1_ha_eeg_data_24_21.csv,1,ha,3
session_1_whh_eeg_data_22_13.csv,1,whh,3
session_1_mz_eeg_data_24_3.csv,1,mz,3
session_1_cz_eeg_data_19_7.csv,1,cz,3
session_1_wll_eeg_data_13_7.csv,1,wll,1
session_1_tyc_eeg_data_14_3.csv,1,tyc,1
session_1_ha_eeg_data_9_30.csv,1,ha,0
session_1_rx_eeg_data_1_21.csv,1,rx,1
session_1_rx_eeg_data_20_6.csv,1,rx,3
session_1_rx_eeg_data_6_28.csv,1,rx,0
session_1_ha_eeg_data_23_28.csv,1,ha,0
session_1_wll_eeg_data_4_23.csv,1,wll,0
session_1_tyc_eeg_data_3_48.csv,1,tyc,3
session_1_wll_eeg_data_24_19.csv,1,wll,3
session_1_qyt_eeg_data_17_14.csv,1,qyt,2
session_1_rx_eeg_data_8_11.csv,1,rx,1
session_1_ha_eeg_data_9_24.csv,1,ha,0
session_1_rx_eeg_data_1_35.csv,1,rx,1
session_1_hql_eeg_data_19_0.csv,1,hql,3
session_1_wll_eeg_data_23_10.csv,1,wll,0
session_1_mz_eeg_data_10_39.csv,1,mz,1
session_1_zjd_eeg_data_19_18.csv,1,zjd,3
session_1_ly_eeg_data_10_14.csv,1,ly,1
session_1_rx_eeg_data_22_26.csv,1,rx,3
session_1_zjy_eeg_data_3_45.csv,1,zjy,3
session_1_mhw_eeg_data_11_9.csv,1,mhw,2
session_1_ha_eeg_data_18_41.csv,1,ha,2
session_1_ly_eeg_data_19_30.csv,1,ly,3
session_1_qyt_eeg_data_3_43.csv,1,qyt,3
session_1_mhw_eeg_data_24_0.csv,1,mhw,3
session_1_ha_eeg_data_18_3.csv,1,ha,2
session_1_ly_eeg_data_10_1.csv,1,ly,1
session_1_zjy_eeg_data_21_7.csv,1,zjy,0
session_1_zjd_eeg_data_10_28.csv,1,zjd,1
session_1_ly_eeg_data_19_24.csv,1,ly,3
session_1_wq_eeg_data_9_17.csv,1,wq,0
session_1_zjy_eeg_data_15_58.csv,1,zjy,2
session_1_wq_eeg_data_21_21.csv,1,wq,0
session_1_qyt_eeg_data_21_1.csv,1,qyt,0
session_1_qyt_eeg_data_14_8.csv,1,qyt,1
session_1_ha_eeg_data_6_0.csv,1,ha,0
session_1_wq_eeg_data_16_3.csv,1,wq,3
session_1_ly_eeg_data_10_28.csv,1,ly,1
session_1_cz_eeg_data_22_11.csv,1,cz,3
session_1_hql_eeg_data_22_6.csv,1,hql,3
session_1_zjd_eeg_data_19_24.csv,1,zjd,3
session_1_ldy_eeg_data_3_9.csv,1,ldy,3
session_1_wq_eeg_data_7_12.csv,1,wq,0
session_1_ldy_eeg_data_2_11.csv,1,ldy,2
session_1_zjd_eeg_data_7_4.csv,1,zjd,0
session_1_ly_eeg_data_19_18.csv,1,ly,3
session_1_zjd_eeg_data_10_14.csv,1,zjd,1
session_1_zjd_eeg_data_19_30.csv,1,zjd,3
session_1_cz_eeg_data_17_8.csv,1,cz,2
session_1_ly_eeg_data_5_13.csv,1,ly,2
session_1_ldy_eeg_data_5_18.csv,1,ldy,2
session_1_cz_eeg_data_22_1.csv,1,cz,3
session_1_mhw_eeg_data_22_14.csv,1,mhw,3
session_1_rx_eeg_data_9_4.csv,1,rx,0
session_1_wq_eeg_data_7_10.csv,1,wq,0
session_1_mhw_eeg_data_4_9.csv,1,mhw,0
session_1_zjd_eeg_data_19_26.csv,1,zjd,3
session_1_hql_eeg_data_22_4.csv,1,hql,3
session_1_cz_eeg_data_22_13.csv,1,cz,3
session_1_rx_eeg_data_22_18.csv,1,rx,3
session_1_rx_eeg_data_9_6.csv,1,rx,0
session_1_mhw_eeg_data_22_16.csv,1,mhw,3
session_1_cz_eeg_data_22_3.csv,1,cz,3
session_1_ly_eeg_data_5_11.csv,1,ly,2
session_1_zjd_eeg_data_19_32.csv,1,zjd,3
session_1_zjd_eeg_data_10_16.csv,1,zjd,1
session_1_ly_eeg_data_2_18.csv,1,ly,2
session_1_wq_eeg_data_9_29.csv,1,wq,0
session_1_zjd_eeg_data_7_6.csv,1,zjd,0
session_1_ldy_eeg_data_2_13.csv,1,ldy,2
session_1_ha_eeg_data_18_1.csv,1,ha,2
session_1_mhw_eeg_data_24_2.csv,1,mhw,3
session_1_qyt_eeg_data_3_41.csv,1,qyt,3
session_1_ly_eeg_data_19_32.csv,1,ly,3
session_1_ha_eeg_data_18_43.csv,1,ha,2
session_1_zjy_eeg_data_3_47.csv,1,zjy,3
session_1_ly_eeg_data_10_16.csv,1,ly,1
session_1_wll_eeg_data_6_9.csv,1,wll,0
session_1_rx_eeg_data_22_24.csv,1,rx,3
session_1_wq_eeg_data_16_1.csv,1,wq,3
session_1_ha_eeg_data_6_2.csv,1,ha,0
session_1_wq_eeg_data_21_23.csv,1,wq,0
session_1_qyt_eeg_data_21_3.csv,1,qyt,0
session_1_wq_eeg_data_23_8.csv,1,wq,0
session_1_wq_eeg_data_9_15.csv,1,wq,0
session_1_ly_eeg_data_19_26.csv,1,ly,3
session_1_ldy_eeg_data_10_8.csv,1,ldy,1
session_1_zjy_eeg_data_21_5.csv,1,zjy,0
session_1_ly_eeg_data_10_3.csv,1,ly,1
session_1_zjd_eeg_data_9_9.csv,1,zjd,0
session_1_rx_eeg_data_20_4.csv,1,rx,3
session_1_rx_eeg_data_7_9.csv,1,rx,0
session_1_ha_eeg_data_9_32.csv,1,ha,0
session_1_rx_eeg_data_1_23.csv,1,rx,1
session_1_tyc_eeg_data_14_1.csv,1,tyc,1
session_1_mz_eeg_data_11_8.csv,1,mz,2
session_1_qyt_eeg_data_2_8.csv,1,qyt,2
